CPU(%),MEM(%)
31.0  3.0
41.0  4.1
53.0  5.2
63.0  6.3
74.0  7.5
85.0  7.8
95.0  7.8
 107  7.8
59.0  7.8
64.5  7.8
70.0  7.8
75.5  7.8
80.5  7.8
86.0  7.8
91.5  7.8
97.0  7.8
 102  7.8
72.0  7.8
75.3  7.8
79.0  7.8
82.6  7.8
86.3  7.8
90.0  7.8
93.6  7.8
97.3  7.8
 101  7.8
78.2  7.8
81.0  7.8
83.7  7.8
86.5  7.8
89.2  7.8
92.0  7.8
94.7  7.8
97.2  7.8
 100  7.8
 102  7.8
84.4  7.8
86.6  7.8
88.8  7.8
91.0  7.8
93.2  7.8
95.2  7.8
97.6  7.8
99.6  7.8
 101  7.8
86.6  7.8
88.5  7.8
90.3  7.8
92.1  7.8
94.0  7.8
95.6  7.8
97.5  7.8
99.3  7.8
 101  7.8
88.2  7.8
89.8  7.8
91.4  7.8
92.8  7.8
94.4  7.8
96.0  7.8
97.5  7.8
99.1  7.8
 100  7.8
89.3  7.8
90.7  7.8
92.1  7.8
93.5  7.8
94.8  7.8
96.2  7.8
97.6  7.8
98.8  7.8
 100  7.8
90.3  7.8
91.5  7.8
92.7  7.8
94.0  7.8
95.2  7.8
96.4  7.8
97.6  7.8
98.7  7.8
 100  7.8
91.1  7.8
92.2  7.8
93.3  7.8
94.4  7.8
95.5  7.8
96.6  7.8
97.6  7.8
98.7  7.8
99.8  7.8
 100  7.8
92.7  7.8
93.7  7.8
94.7  7.8
95.7  7.8
96.7  7.8
97.7  7.8
98.7  7.8
99.6  7.8
 100  7.8
93.1  7.8
94.0  7.8
95.0  7.8
95.9  7.8
96.8  7.8
97.7  7.8
98.5  7.8
99.5  7.8
 100  7.8
93.5  7.8
94.3  7.8
95.2  7.8
96.0  7.8
96.8  7.8
97.7  7.8
98.5  7.8
99.3  7.8
 100  7.8
93.8  7.8
94.6  7.8
95.4  7.8
96.2  7.8
97.0  7.8
97.7  7.8
98.5  7.8
99.2  7.8
 100  7.8
94.1  7.8
94.8  7.8
95.6  7.8
96.3  7.8
97.0  7.8
97.8  7.8
98.4  7.8
99.2  7.8
99.9  7.8
 100  7.8
95.0  7.8
95.7  7.8
96.4  7.8
97.1  7.8
97.8  7.8
98.5  7.8
99.1  7.8
99.8  7.8
 100  7.8
95.2  7.8
95.8  7.8
96.5  7.8
97.1  7.8
97.8  7.8
98.4  7.8
99.1  7.8
99.7  7.8
 100  7.8
95.4  7.8
96.0  7.8
96.6  7.8
97.2  7.8
97.8  7.8
98.4  7.8
99.0  7.8
99.6  7.8
 100  7.8
95.5  7.8
96.1  7.8
96.6  7.8
97.2  7.8
97.8  7.8
98.4  7.8
99.0  7.8
99.5  7.8
 100  7.8
95.6  7.8
96.2  7.8
96.7  7.8
97.3  7.8
97.8  7.8
98.4  7.8
98.9  7.8
99.5  7.8
 100  7.8
95.7  7.8
96.2  7.8
96.8  7.8
97.3  7.8
97.8  7.8
98.3  7.8
98.9  7.8
99.4  7.8
99.9  7.8
 100  7.8
96.3  7.8
96.8  7.8
97.3  7.8
97.8  7.8
98.3  7.8
98.8  7.8
99.3  7.8
99.8  7.8
 100  7.8
96.4  7.8
96.9  7.8
97.3  7.8
97.8  7.8
98.3  7.8
98.7  7.8
99.2  7.8
99.7  7.8
 100  7.8
96.5  7.8
96.9  7.8
97.3  7.8
97.8  7.8
98.2  7.8
98.7  7.8
99.2  7.8
99.6  7.8
 100  7.8
96.5  7.8
96.9  7.8
97.4  7.8
97.8  7.8
98.2  7.8
98.7  7.8
99.1  7.8
99.5  7.8
 100  7.8
96.5  7.8
97.0  7.8
97.4  7.8
97.8  7.8
98.2  7.8
98.6  7.8
99.0  7.8
99.5  7.8
99.9  7.8
 100  7.8
97.0  7.8
97.4  7.8
97.8  7.8
98.2  7.8
98.6  7.8
99.0  7.8
99.4  7.8
99.8  7.8
 100  7.8
97.0  7.8
97.4  7.8
97.8  7.8
98.2  7.8
98.6  7.8
98.9  7.8
99.3  7.8
99.7  7.8
 100  7.8
97.0  7.8
97.4  7.8
97.7  7.8
98.1  7.8
98.5  7.8
98.9  7.8
99.3  7.8
99.6  7.8
 100  7.8
97.0  7.8
97.4  7.8
97.8  7.8
98.1  7.8
98.5  7.8
98.8  7.8
99.2  7.8
99.6  7.8
99.9  7.8
97.0  7.8
97.4  7.8
97.7  7.8
98.1  7.8
98.4  7.8
98.8  7.8
99.1  7.8
99.5  7.8
99.8  7.8
 100  7.8
97.4  7.8
97.7  7.8
98.1  7.8
98.4  7.8
98.8  7.8
99.1  7.8
99.5  7.8
99.8  7.8
 100  7.8
97.4  7.8
97.7  7.8
98.0  7.8
98.4  7.8
98.7  7.8
99.0  7.8
99.4  7.8
99.7  7.8
 100  7.8
97.4  7.8
97.7  7.8
98.0  7.8
98.4  7.8
98.7  7.8
99.0  7.8
99.3  7.8
99.6  7.8
 100  7.8
97.4  7.8
97.7  7.8
98.0  7.8
98.4  7.8
98.7  7.8
99.0  7.8
99.3  7.8
99.6  7.8
99.9  7.8
 100  7.8
97.7  7.8
98.0  7.8
98.3  7.8
98.6  7.8
98.9  7.8
99.2  7.8
99.5  7.8
99.8  7.8
 100  7.8
97.7  7.8
98.0  7.8
98.3  7.8
98.6  7.8
98.9  7.8
99.2  7.8
99.5  7.8
99.8  7.8
 100  7.8
97.7  7.8
98.0  7.8
98.3  7.8
98.6  7.8
98.8  7.8
99.1  7.8
99.4  7.8
99.7  7.8
 100  7.8
97.7  7.8
98.0  7.8
98.3  7.8
98.5  7.8
98.8  7.8
99.1  7.8
99.4  7.8
99.6  7.8
99.9  7.8
97.7  7.8
98.0  7.8
98.2  7.8
98.5  7.8
98.8  7.8
99.1  7.8
99.3  7.8
99.6  7.8
99.9  7.8
 100  7.8
98.0  7.8
98.2  7.8
98.5  7.8
98.7  7.8
99.0  7.8
99.3  7.8
99.5  7.8
99.8  7.8
 100  7.8
98.0  7.8
98.2  7.8
98.5  7.8
98.7  7.8
99.0  7.8
99.2  7.8
99.5  7.8
99.7  7.8
 100  7.8
97.9  7.8
98.2  7.8
98.4  7.8
98.7  7.8
99.0  7.8
99.2  7.8
99.5  7.8
99.7  7.8
 100  7.8
97.9  7.8
98.2  7.8
98.4  7.8
98.7  7.8
98.9  7.8
99.2  7.8
99.4  7.8
99.7  7.8
99.9  7.8
97.9  7.8
98.2  7.8
98.4  7.8
98.6  7.8
98.9  7.8
99.1  7.8
99.4  7.8
99.6  7.8
99.9  7.8
 100  7.8
98.1  7.8
98.4  7.8
98.6  7.8
98.9  7.8
99.1  7.8
99.3  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.1  7.8
98.4  7.8
98.6  7.8
98.8  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.8  7.8
 100  7.8
98.1  7.8
98.4  7.8
98.6  7.8
98.8  7.8
99.0  7.8
99.3  7.8
99.5  7.8
99.7  7.8
 100  7.8
98.1  7.8
98.4  7.8
98.6  7.8
98.8  7.8
99.0  7.8
99.2  7.8
99.5  7.8
99.7  7.8
99.9  7.8
98.1  7.8
98.3  7.8
98.6  7.8
98.8  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.6  7.8
99.9  7.8
 100  7.8
98.3  7.8
98.5  7.8
98.8  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.3  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.1  7.8
99.4  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.3  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.7  7.8
99.9  7.8
98.3  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.7  7.8
99.9  7.8
98.3  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.7  7.8
99.9  7.8
 100  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.5  7.8
98.7  7.8
98.8  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.5  7.8
98.6  7.8
98.8  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.4  7.8
98.6  7.8
98.8  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.5  7.8
99.7  7.8
99.9  7.8
98.4  7.8
98.6  7.8
98.8  7.8
99.0  7.8
99.2  7.8
99.3  7.8
99.5  7.8
99.7  7.8
99.9  7.8
 100  7.8
98.6  7.8
98.8  7.8
99.0  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.7  7.8
99.8  7.8
 100  7.8
98.6  7.8
98.8  7.8
98.9  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.6  7.8
98.7  7.8
98.9  7.8
99.1  7.8
99.3  7.8
99.4  7.8
99.6  7.8
99.8  7.8
 100  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.1  7.8
99.2  7.8
99.4  7.8
99.6  7.8
99.7  7.8
99.9  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.6  7.8
99.7  7.8
99.9  7.8
98.5  7.8
98.7  7.8
98.9  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.5  7.8
99.7  7.8
99.9  7.8
 100  7.8
98.7  7.8
98.9  7.8
99.0  7.8
99.2  7.8
99.4  7.8
99.5  7.8
99.7  7.8
99.8  7.8
 100  7.8
98.7  7.8
98.9  7.8
99.0  7.8
99.2  7.8
99.3  7.8
99.5  7.8
99.7  7.8
99.8  7.8
 100  7.8
98.7  7.8
98.8  7.8
99.0  7.8
99.1  7.8
99.3  7.8
99.5  7.8
99.6  7.8
99.8  7.8
99.9  7.8
98.7  7.8
98.8  7.8
99.0  7.8
99.1  7.8
99.3  7.8
99.4  7.8
99.6  7.8
99.8  7.8
99.9  7.8
98.7  7.8
98.8  7.8
99.0  7.8
99.1  7.8
99.3  7.8
99.4  7.8
99.6  7.8
99.7  7.8
99.9  7.8
98.6  7.8
98.8  7.8
98.9  7.8
99.1  7.8
99.2  7.8
